-9,993340E-2;-8,277515E-3
-8,979424E-2;-7,593504E-3
-7,968368E-2;-6,907059E-3
-6,954006E-2;-6,214159E-3
-5,946844E-2;-5,520517E-3
-4,929341E-2;-4,813895E-3
-3,921619E-2;-4,106615E-3
-2,907223E-2;-3,386372E-3
-1,896527E-2;-2,659317E-3
-8,819537E-3;-1,918491E-3
1,165586E-3;-1,176767E-3
1,130029E-2;-4,111901E-4
2,142164E-2;3,737170E-4
3,155618E-2;1,174023E-3
4,166521E-2;1,993700E-3
5,180598E-2;2,838409E-3
6,194041E-2;3,707842E-3
7,201743E-2;4,600046E-3
8,219235E-2;5,531102E-3
9,226819E-2;6,486154E-3
1,024064E-1;7,482280E-3
1,125174E-1;8,514332E-3
1,226598E-1;9,591817E-3
1,327262E-1;1,070201E-2
1,428851E-1;1,187244E-2
1,530108E-1;1,309010E-2
1,631650E-1;1,436606E-2
1,732905E-1;1,569488E-2
1,834486E-1;1,709185E-2
1,935401E-1;1,854576E-2
2,036920E-1;2,008035E-2
2,138150E-1;2,168554E-2
2,239730E-1;2,337900E-2
2,341288E-1;2,516237E-2
2,442534E-1;2,703098E-2
2,544124E-1;2,900873E-2
2,644990E-1;3,108533E-2
2,746391E-1;3,329298E-2
2,847477E-1;3,562868E-2
2,948868E-1;3,811374E-2
3,049940E-1;4,074838E-2
3,151340E-1;4,356968E-2
3,252070E-1;4,656938E-2
3,353418E-1;4,980831E-2
3,454487E-1;5,328659E-2
3,555904E-1;5,705750E-2
3,656959E-1;6,113470E-2
3,758381E-1;6,559137E-2
3,859767E-1;7,048880E-2
3,960510E-1;7,586705E-2
4,062424E-1;8,192328E-2
4,163377E-1;8,865446E-2
4,264972E-1;9,634617E-2
4,366018E-1;1,051481E-1
4,467601E-1;1,153693E-1
4,568534E-1;1,273268E-1
4,670039E-1;1,416914E-1
4,771298E-1;1,590599E-1
4,872881E-1;1,804726E-1
4,974115E-1;2,070422E-1
5,075693E-1;2,406074E-1
5,176608E-1;2,829695E-1
5,278193E-1;3,375327E-1
5,379317E-1;4,073592E-1
5,480716E-1;4,973382E-1
5,582135E-1;6,125011E-1
5,683166E-1;7,581469E-1
5,784577E-1;9,406107E-1
5,813937E-1;1,000606E+0
5,813856E-1;1,000600E+0
5,813811E-1;1,000606E+0
5,813762E-1;1,000598E+0
5,813717E-1;1,000607E+0
5,813733E-1;1,000598E+0
5,813636E-1;1,000602E+0
5,813581E-1;1,000602E+0
5,813575E-1;1,000602E+0
5,813519E-1;1,000604E+0
5,813485E-1;1,000602E+0
5,813501E-1;1,000604E+0
