-9,988266E-2;7,552921E-11
-8,974376E-2;8,051707E-11
-7,963375E-2;3,998559E-11
-6,949145E-2;4,958405E-11
-5,942073E-2;9,028322E-11
-4,924710E-2;-2,812067E-12
-3,917097E-2;5,595507E-11
-2,902719E-2;3,721922E-11
-1,892252E-2;-5,494782E-12
-8,777643E-3;2,565010E-11
1,165050E-3;7,687051E-11
1,130562E-2;-1,043789E-10
2,141294E-2;7,632561E-11
3,155249E-2;2,238051E-11
4,165956E-2;1,043246E-10
5,180031E-2;-1,102798E-11
6,193372E-2;5,822986E-12
7,200946E-2;2,469570E-12
8,218436E-2;3,369831E-11
9,225783E-2;2,829092E-11
1,023958E-1;8,965447E-11
1,125061E-1;-4,846052E-11
1,226456E-1;6,954765E-12
1,327280E-1;-1,601618E-11
1,428862E-1;3,839283E-11
1,530104E-1;4,136878E-11
1,631643E-1;1,500298E-11
1,732888E-1;1,789327E-10
1,834460E-1;-3,768767E-11
1,935366E-1;-7,910245E-11
2,036872E-1;7,393647E-11
2,138098E-1;3,902155E-11
2,239667E-1;1,890134E-11
2,341223E-1;-5,122710E-11
2,442434E-1;5,964355E-11
2,544031E-1;-8,836626E-11
2,644891E-1;3,218927E-11
2,746285E-1;-4,481367E-11
2,847387E-1;2,850050E-11
2,948774E-1;-5,156242E-11
3,049839E-1;-8,638645E-12
3,151246E-1;6,703266E-12
3,251993E-1;-1,710603E-11
3,353321E-1;1,092705E-10
3,454406E-1;-6,878081E-12
3,555817E-1;-8,430021E-11
3,656860E-1;-8,596710E-12
3,758278E-1;-1,898910E-10
3,859659E-1;6,023036E-11
3,960410E-1;1,894326E-11
4,062314E-1;-1,287230E-11
4,163229E-1;4,530875E-11
4,264814E-1;-2,184271E-11
4,366028E-1;-3,844214E-11
4,467599E-1;1,041150E-10
4,568529E-1;-1,392544E-10
4,670033E-1;1,085314E-11
4,771284E-1;1,110728E-10
4,872856E-1;1,956146E-10
4,974090E-1;1,272099E-10
5,075657E-1;-4,238238E-11
5,176566E-1;-9,339630E-11
5,278139E-1;1,131266E-10
5,379269E-1;1,088513E-10
5,480667E-1;1,397004E-10
5,582088E-1;4,166217E-11
5,683157E-1;2,123804E-10
5,784565E-1;1,575980E-10
5,885312E-1;5,697260E-12
5,986626E-1;-1,462545E-10
6,087723E-1;3,755454E-11
6,189120E-1;3,298571E-11
6,290201E-1;-1,594167E-10
6,391581E-1;-2,212453E-10
6,492352E-1;1,920518E-10
6,593758E-1;4,518300E-11
6,694877E-1;1,845071E-10
6,796451E-1;8,160680E-11
6,897684E-1;-1,127623E-10
6,999238E-1;1,835642E-11
