-9,994467E-2;-1,024383E-2
-8,982590E-2;-9,689694E-3
-7,971676E-2;-9,132698E-3
-6,957358E-2;-8,569428E-3
-5,950296E-2;-8,005316E-3
-4,932920E-2;-7,429766E-3
-3,925206E-2;-6,852597E-3
-2,910971E-2;-6,263710E-3
-1,900333E-2;-5,667699E-3
-8,859281E-3;-5,059021E-3
1,161273E-3;-4,446014E-3
1,130310E-2;-3,811812E-3
2,141145E-2;-3,163866E-3
3,155077E-2;-2,496332E-3
4,165886E-2;-1,811609E-3
5,179724E-2;-1,103090E-3
6,192730E-2;-3,712452E-4
7,201457E-2;3,869387E-4
8,218329E-2;1,178445E-3
9,225813E-2;1,993742E-3
1,023955E-1;2,848818E-3
1,125051E-1;3,739085E-3
1,226469E-1;4,673019E-3
1,327304E-1;5,645589E-3
1,428907E-1;6,673593E-3
1,530192E-1;7,749041E-3
1,631766E-1;8,882957E-3
1,733049E-1;1,007358E-2
1,834460E-1;1,133054E-2
1,935388E-1;1,264710E-2
2,036909E-1;1,404576E-2
2,138153E-1;1,552146E-2
2,239729E-1;1,708966E-2
2,341297E-1;1,875230E-2
2,442540E-1;2,051406E-2
2,544129E-1;2,239567E-2
2,645006E-1;2,438707E-2
2,746403E-1;2,652512E-2
2,847482E-1;2,880880E-2
2,948875E-1;3,126721E-2
3,049935E-1;3,390675E-2
3,151332E-1;3,676398E-2
3,252056E-1;3,983960E-2
3,353396E-1;4,320386E-2
3,454461E-1;4,687142E-2
3,555875E-1;5,090805E-2
3,656921E-1;5,534508E-2
3,758330E-1;6,028859E-2
3,859720E-1;6,581200E-2
3,960457E-1;7,199531E-2
4,062385E-1;7,910917E-2
4,163328E-1;8,720062E-2
4,264943E-1;9,665807E-2
4,366004E-1;1,079123E-1
4,467581E-1;1,211086E-1
4,568529E-1;1,369254E-1
4,670042E-1;1,563510E-1
4,771310E-1;1,803113E-1
4,872891E-1;2,103251E-1
4,974128E-1;2,480058E-1
5,075712E-1;2,959403E-1
5,176637E-1;3,566213E-1
5,278214E-1;4,344954E-1
5,379348E-1;5,332180E-1
5,480740E-1;6,583440E-1
5,582150E-1;8,151360E-1
5,680066E-1;1,000477E+0
5,679934E-1;1,000469E+0
5,679897E-1;1,000475E+0
5,679833E-1;1,000472E+0
5,679795E-1;1,000469E+0
5,679752E-1;1,000479E+0
5,679697E-1;1,000467E+0
5,679659E-1;1,000472E+0
5,679640E-1;1,000478E+0
5,679577E-1;1,000472E+0
5,679607E-1;1,000477E+0
5,679545E-1;1,000471E+0
5,679506E-1;1,000479E+0
5,679490E-1;1,000478E+0
