-9,995954E-2;-1,060064E-2
-9,894389E-2;-1,053990E-2
-9,795719E-2;-1,047995E-2
-9,694035E-2;-1,041865E-2
-9,595640E-2;-1,035962E-2
-9,497143E-2;-1,030067E-2
-9,395378E-2;-1,023978E-2
-9,297144E-2;-1,018111E-2
-9,195430E-2;-1,012061E-2
-9,097066E-2;-1,006246E-2
-8,995377E-2;-1,000195E-2
-8,898699E-2;-9,946592E-3
-8,797050E-2;-9,886164E-3
-8,698639E-2;-9,827676E-3
-8,596773E-2;-9,766608E-3
-8,498105E-2;-9,707932E-3
-8,399857E-2;-9,649170E-3
-8,298087E-2;-9,588644E-3
-8,199808E-2;-9,529866E-3
-8,097908E-2;-9,469225E-3
-7,992852E-2;-9,406533E-3
-7,894403E-2;-9,348302E-3
-7,792635E-2;-9,287627E-3
-7,694058E-2;-9,229035E-3
-7,592449E-2;-9,168447E-3
-7,493944E-2;-9,109444E-3
-7,395429E-2;-9,050600E-3
-7,293796E-2;-8,990210E-3
-7,195251E-2;-8,931287E-3
-7,093632E-2;-8,870426E-3
-6,995130E-2;-8,811477E-3
-6,893306E-2;-8,750326E-3
-6,794737E-2;-8,691611E-3
-6,693018E-2;-8,630787E-3
-6,594566E-2;-8,571900E-3
-6,493001E-2;-8,511167E-3
-6,394312E-2;-8,451244E-3
-6,295951E-2;-8,392450E-3
-6,194102E-2;-8,331534E-3
-6,095725E-2;-8,272699E-3
-5,994619E-2;-8,212129E-3
-5,896135E-2;-8,153021E-3
-5,794434E-2;-8,091757E-3
-5,696116E-2;-8,032808E-3
-5,594165E-2;-7,971772E-3
-5,495865E-2;-7,912606E-3
-5,397427E-2;-7,853232E-3
-5,295641E-2;-7,791516E-3
-5,197190E-2;-7,732107E-3
-5,095389E-2;-7,670469E-3
-4,996970E-2;-7,611212E-3
-4,895304E-2;-7,549382E-3
-4,796759E-2;-7,489642E-3
-4,694932E-2;-7,426956E-3
-4,596481E-2;-7,367857E-3
-4,494814E-2;-7,306358E-3
-4,396354E-2;-7,246561E-3
-4,297749E-2;-7,186471E-3
-4,196100E-2;-7,124435E-3
-4,097657E-2;-7,064751E-3
-3,992722E-2;-7,000417E-3
-3,890798E-2;-6,937887E-3
-3,792436E-2;-6,877411E-3
-3,690603E-2;-6,814695E-3
-3,592184E-2;-6,754522E-3
-3,490290E-2;-6,692297E-3
-3,391914E-2;-6,631868E-3
-3,293477E-2;-6,571401E-3
-3,191744E-2;-6,508320E-3
-3,093142E-2;-6,447073E-3
-2,991491E-2;-6,384657E-3
-2,893064E-2;-6,324059E-3
-2,791312E-2;-6,261140E-3
-2,692827E-2;-6,199981E-3
-2,591185E-2;-6,137063E-3
-2,492809E-2;-6,076459E-3
-2,391084E-2;-6,013311E-3
-2,292580E-2;-5,951660E-3
-2,194154E-2;-5,889983E-3
-2,092361E-2;-5,826229E-3
-1,993867E-2;-5,764696E-3
-1,892183E-2;-5,701237E-3
-1,793538E-2;-5,639619E-3
-1,692005E-2;-5,575766E-3
-1,593511E-2;-5,513690E-3
-1,491735E-2;-5,449495E-3
-1,393225E-2;-5,387643E-3
-1,294697E-2;-5,325858E-3
-1,192988E-2;-5,261532E-3
-1,094620E-2;-5,199064E-3
-9,927180E-3;-5,134226E-3
-8,942405E-3;-5,071898E-3
-7,926662E-3;-5,007378E-3
-6,942050E-3;-4,944480E-3
-5,924378E-3;-4,879481E-3
-4,938595E-3;-4,816233E-3
-3,921758E-3;-4,751049E-3
-2,936818E-3;-4,688311E-3
-1,952129E-3;-4,625080E-3
-9,324371E-4;-4,559495E-3
8,891799E-5;-4,493122E-3
1,070844E-3;-4,429700E-3
2,087603E-3;-4,364119E-3
3,073055E-3;-4,300183E-3
4,090149E-3;-4,234180E-3
5,074677E-3;-4,169940E-3
6,092780E-3;-4,103246E-3
7,076802E-3;-4,039130E-3
8,061837E-3;-3,974775E-3
9,077416E-3;-3,908045E-3
1,006127E-2;-3,843226E-3
1,108014E-2;-3,775933E-3
1,206408E-2;-3,711580E-3
1,308167E-2;-3,644489E-3
1,406512E-2;-3,579063E-3
1,508414E-2;-3,511521E-3
1,606816E-2;-3,445839E-3
1,708643E-2;-3,377987E-3
1,806920E-2;-3,312847E-3
1,905632E-2;-3,246745E-3
2,007216E-2;-3,178594E-3
2,105778E-2;-3,112251E-3
2,207446E-2;-3,043672E-3
2,305941E-2;-2,977253E-3
2,407743E-2;-2,908746E-3
2,506085E-2;-2,841976E-3
2,607678E-2;-2,772743E-3
2,706156E-2;-2,705665E-3
2,807763E-2;-2,636414E-3
2,906259E-2;-2,569251E-3
3,004626E-2;-2,501673E-3
3,106405E-2;-2,431718E-3
3,205000E-2;-2,363244E-3
3,306600E-2;-2,293443E-3
3,404986E-2;-2,225588E-3
3,506669E-2;-2,155200E-3
3,605366E-2;-2,086574E-3
3,707010E-2;-2,015213E-3
3,805586E-2;-1,946350E-3
3,907189E-2;-1,875311E-3
4,009056E-2;-1,803919E-3
4,110716E-2;-1,732367E-3
4,209092E-2;-1,662809E-3
4,310871E-2;-1,590365E-3
4,409423E-2;-1,520672E-3
4,510989E-2;-1,448518E-3
4,609517E-2;-1,378195E-3
4,711235E-2;-1,305334E-3
4,809831E-2;-1,234308E-3
4,911515E-2;-1,161147E-3
5,009995E-2;-1,090556E-3
5,108364E-2;-1,019403E-3
5,208701E-2;-9,488528E-4
5,307078E-2;-8,769602E-4
5,408712E-2;-8,026919E-4
5,507435E-2;-7,301730E-4
5,609665E-2;-6,553277E-4
5,708124E-2;-5,829343E-4
5,809751E-2;-5,077178E-4
5,907983E-2;-4,347508E-4
6,009795E-2;-3,586868E-4
6,108317E-2;-2,854416E-4
6,206912E-2;-2,121772E-4
6,308576E-2;-1,357626E-4
6,406242E-2;-6,246055E-5
6,508847E-2;1,608866E-5
6,608619E-2;8,594631E-5
6,709288E-2;1,675329E-4
6,807590E-2;2,428810E-4
6,909551E-2;3,209521E-4
7,008609E-2;3,964510E-4
7,107179E-2;4,720790E-4
7,208827E-2;5,503229E-4
7,307349E-2;6,268146E-4
7,409061E-2;7,057069E-4
7,507937E-2;7,828404E-4
7,609957E-2;8,622148E-4
7,708254E-2;9,392105E-4
7,810333E-2;1,019047E-3
7,906981E-2;1,093092E-3
8,011870E-2;1,176231E-3
8,113662E-2;1,257031E-3
8,212335E-2;1,335250E-3
8,310714E-2;1,413176E-3
8,412355E-2;1,494403E-3
8,510709E-2;1,573082E-3
8,612593E-2;1,654961E-3
8,711047E-2;1,734822E-3
8,812805E-2;1,816778E-3
8,911188E-2;1,896901E-3
9,013063E-2;1,980171E-3
9,111413E-2;2,060569E-3
9,213188E-2;2,144275E-3
9,311584E-2;2,225389E-3
9,409716E-2;2,306155E-3
9,511586E-2;2,390470E-3
9,609833E-2;2,472614E-3
9,711620E-2;2,557887E-3
9,810127E-2;2,640796E-3
9,912004E-2;2,726059E-3
1,001037E-1;2,809192E-3
1,011208E-1;2,895506E-3
1,021046E-1;2,979008E-3
1,030916E-1;3,063148E-3
1,041082E-1;3,150137E-3
1,050927E-1;3,234677E-3
1,061095E-1;3,322465E-3
1,070949E-1;3,407996E-3
1,081125E-1;3,496883E-3
1,090963E-1;3,582383E-3
1,101123E-1;3,671405E-3
1,110981E-1;3,757550E-3
1,121144E-1;3,847245E-3
